start,end,total,start: 14:55:35 GMT+0200 (Central European Summer Time),end: 15:01:01 GMT+0200 (Central European Summer Time)
84.23500000026252,6998.654999999417,6914.419999999154,
7008.0849999994825,13511.794999999438,6503.7099999999555,
13520.520000000033,20022.734999999557,6502.214999999524,
20030.1300000001,26534.230000000207,6504.100000000108,
26544.97999999967,33051.400000000285,6506.420000000617,
33062.20500000018,39577.12999999967,6514.924999999494,
39584.42500000001,46081.26999999968,6496.8449999996665,
46089.56500000022,52579.6449999998,6490.07999999958,
52587.24499999971,59095.31999999945,6508.074999999735,
59101.29499999948,65595.77999999965,6494.485000000168,
65603.15999999965,72087.8249999996,6484.66499999995,
72095.37999999974,78578.15000000029,6482.7700000005425,
78585.54000000004,85083.30500000011,6497.765000000072,
85090.98499999981,91574.8050000002,6483.820000000385,
91582.31499999965,98081.11999999982,6498.805000000168,
98089.2699999995,104585.6450000001,6496.375000000611,
104592.45999999985,111117.26999999973,6524.809999999881,
111125.12499999956,117609.46999999942,6484.344999999856,
117616.34499999945,124114.13999999968,6497.795000000231,
124123.01000000024,130627.02499999978,6504.014999999534,
130635.19999999972,137140.47500000015,6505.275000000431,
137147.50999999978,143645.37500000006,6497.865000000282,
143653.3449999997,150163.42499999973,6510.080000000016,
150170.80999999962,156683.14999999985,6512.340000000229,
156692.34499999948,163180.80999999982,6488.465000000346,
163187.36999999965,169688.83000000005,6501.460000000399,
169696.5199999995,176183.8600000001,6487.340000000608,
176192.31500000024,182682.6199999996,6490.304999999353,
182691.03499999983,189192.71500000014,6501.680000000313,
189200.90999999957,195695.745,6494.835000000428,
195702.765,202201.6050000002,6498.8400000002,
202209.1899999996,208698.98000000013,6489.790000000532,
208706.48999999958,215199.13499999983,6492.6450000002515,
215207.01999999984,221700.71999999983,6493.6999999999825,
221707.87500000006,228193.30999999965,6485.43499999959,
228201.71500000014,234688.68999999994,6486.974999999802,
234697.11499999993,241205.5449999998,6508.429999999877,
241212.7049999999,247699.1250000001,6486.420000000187,
247706.29499999995,254211.85999999943,6505.5649999994785,
254219.47,260714.1449999999,6494.674999999901,
260721.16499999992,267215.3950000002,6494.230000000272,
267223.1300000003,273716.445,6493.314999999711,
273723.79000000004,280221.9100000002,6498.12000000017,
280229.7950000002,286725.11000000034,6495.315000000119,
286732.21999999986,293216.58500000014,6484.365000000282,
293225.4750000002,299708.8999999996,6483.424999999406,
299716.6749999997,306203.1349999998,6486.460000000079,
306210.66999999946,312694.55500000005,6483.885000000591,
312702.11000000016,319190.88999999984,6488.779999999679,
319198.37499999994,325681.6799999997,6483.30499999976,
